Materiale;Nuovo Testo breve materiale;;Nuovo Testo breve materiale EN;;;;;;;;;;;;;;;;;;;;;;
5107605010-00;VITE TCBEI INT.FILETT. A2 M5x10-70;34;SCREW HSBH FULL THD A2 M5x10-70;31;;;;;;;;;;;;;;;;;;;;;
5107605012-00;VITE TCBEI INT.FILETT. A2 M5x12-70;34;SCREW HSBH FULL THD A2 M5x12-70;31;;;;;;;;;;;;;;;;;;;;;
5107605015-00;VITE TCBEI INT.FILETT. A2 M5x16-70;34;SCREW HSBH FULL THD A2 M5x16-70;31;;;;;;;;;;;;;;;;;;;;;
5107605020-00;VITE TCBEI INT.FILETT. A2 M5x20-70;34;SCREW HSBH FULL THD A2 M5x20-70;31;;;;;;;;;;;;;;;;;;;;;
5107605025-00;VITE TCBEI INT.FILETT. A2 M5x25-70;34;SCREW HSBH FULL THD A2 M5x25-70;31;;;;;;;;;;;;;;;;;;;;;
5107606010-00;VITE TCBEI INT.FILETT. A2 M6x10-70;34;SCREW HSBH FULL THD A2 M6x10-70;31;;;;;;;;;;;;;;;;;;;;;
5107606012-00;VITE TCBEI INT.FILETT. A2 M6x12-70;34;SCREW HSBH FULL THD A2 M6x12-70;31;;;;;;;;;;;;;;;;;;;;;
5107606016-00;VITE TCBEI INT.FILETT. A2 M6x16-70;34;SCREW HSBH FULL THD A2 M6x16-70;31;;;;;;;;;;;;;;;;;;;;;
5107606020-00;VITE TCBEI INT.FILETT. A2 M6x20-70;34;SCREW HSBH FULL THD A2 M6x20-70;31;;;;;;;;;;;;;;;;;;;;;
5107606025-00;VITE TCBEI INT.FILETT. A2 M6x25-70;34;SCREW HSBH FULL THD A2 M6x25-70;31;;;;;;;;;;;;;;;;;;;;;
5107608012-00;VITE TCBEI INT.FILETT. A2 M8x12-70;34;SCREW HSBH FULL THD A2 M8x12-70;31;;;;;;;;;;;;;;;;;;;;;
5107608016-00;VITE TCBEI INT.FILETT. A2 M8x16-70;34;SCREW HSBH FULL THD A2 M8x16-70;31;;;;;;;;;;;;;;;;;;;;;
5107608020-00;VITE TCBEI INT.FILETT. A2 M8x20-70;34;SCREW HSBH FULL THD A2 M8x20-70;31;;;;;;;;;;;;;;;;;;;;;
5107410015-00;VITE TCBEI INT.FILETT. A2K M10x15-10.9;38;SCREW HSBH FULL THD A2K M10x15-10.9;35;;;;;;;;;;;;;;;;;;;;;
5107410025-00;VITE TCBEI INT.FILETT. A2K M10x25-10.9;38;SCREW HSBH FULL THD A2K M10x25-10.9;35;;;;;;;;;;;;;;;;;;;;;
5107410035-00;VITE TCBEI INT.FILETT. A2K M10x35-10.9;38;SCREW HSBH FULL THD A2K M10x35-10.9;35;;;;;;;;;;;;;;;;;;;;;
5107410050-00;VITE TCBEI INT.FILETT. A2K M10x50-10.9;38;SCREW HSBH FULL THD A2K M10x50-10.9;35;;;;;;;;;;;;;;;;;;;;;
5107403010-00;VITE TCBEI INT.FILETT. A2K M3x10-10.9;37;SCREW HSBH FULL THD A2K M3x10-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107403006-00;VITE TCBEI INT.FILETT. A2K M3x6-10.9;36;SCREW HSBH FULL THD A2K M3x6-10.9;33;;;;;;;;;;;;;;;;;;;;;
5107404012-00;VITE TCBEI INT.FILETT. A2K M4x12-10.9;37;SCREW HSBH FULL THD A2K M4x12-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107404015-00;VITE TCBEI INT.FILETT. A2K M4x16-10.9;37;SCREW HSBH FULL THD A2K M4x16-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107404006-00;VITE TCBEI INT.FILETT. A2K M4x6-10.9;36;SCREW HSBH FULL THD A2K M4x6-10.9;33;;;;;;;;;;;;;;;;;;;;;
5107404008-00;VITE TCBEI INT.FILETT. A2K M4x8-10.9;36;SCREW HSBH FULL THD A2K M4x8-10.9;33;;;;;;;;;;;;;;;;;;;;;
5107405010-00;VITE TCBEI INT.FILETT. A2K M5x10-10.9;37;SCREW HSBH FULL THD A2K M5x10-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107405015-00;VITE TCBEI INT.FILETT. A2K M5x16-10.9;37;SCREW HSBH FULL THD A2K M5x16-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107405020-00;VITE TCBEI INT.FILETT. A2K M5x20-10.9;37;SCREW HSBH FULL THD A2K M5x20-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107405025-00;VITE TCBEI INT.FILETT. A2K M5x25-10.9;37;SCREW HSBH FULL THD A2K M5x25-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107405035-00;VITE TCBEI INT.FILETT. A2K M5x35-10.9;37;SCREW HSBH FULL THD A2K M5x35-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107405006-00;VITE TCBEI INT.FILETT. A2K M5x6-10.9;36;SCREW HSBH FULL THD A2K M5x6-10.9;33;;;;;;;;;;;;;;;;;;;;;
5107405008-00;VITE TCBEI INT.FILETT. A2K M5x8-10.9;36;SCREW HSBH FULL THD A2K M5x8-10.9;33;;;;;;;;;;;;;;;;;;;;;
5107406010-00;VITE TCBEI INT.FILETT. A2K M6x10-10.9;37;SCREW HSBH FULL THD A2K M6x10-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107406012-00;VITE TCBEI INT.FILETT. A2K M6x12-10.9;37;SCREW HSBH FULL THD A2K M6x12-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107406015-00;VITE TCBEI INT.FILETT. A2K M6x15-10.9;37;SCREW HSBH FULL THD A2K M6x15-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107406020-00;VITE TCBEI INT.FILETT. A2K M6x20-10.9;37;SCREW HSBH FULL THD A2K M6x20-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107406025-00;VITE TCBEI INT.FILETT. A2K M6x25-10.9;37;SCREW HSBH FULL THD A2K M6x25-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107406035-00;VITE TCBEI INT.FILETT. A2K M6x35-10.9;37;SCREW HSBH FULL THD A2K M6x35-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107406040-00;VITE TCBEI INT.FILETT. A2K M6x40-10.9;37;SCREW HSBH FULL THD A2K M6x40-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107406050-00;VITE TCBEI INT.FILETT. A2K M6x50-10.9;37;SCREW HSBH FULL THD A2K M6x50-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107408012-00;VITE TCBEI INT.FILETT. A2K M8x12-10.9;37;SCREW HSBH FULL THD A2K M8x12-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107408015-00;VITE TCBEI INT.FILETT. A2K M8x16-10.9;37;SCREW HSBH FULL THD A2K M8x16-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107408020-00;VITE TCBEI INT.FILETT. A2K M8x20-10.9;37;SCREW HSBH FULL THD A2K M8x20-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107408025-00;VITE TCBEI INT.FILETT. A2K M8x25-10.9;37;SCREW HSBH FULL THD A2K M8x25-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107408030-00;VITE TCBEI INT.FILETT. A2K M8x30-10.9;37;SCREW HSBH FULL THD A2K M8x30-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107408035-00;VITE TCBEI INT.FILETT. A2K M8x35-10.9;37;SCREW HSBH FULL THD A2K M8x35-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107408045-00;VITE TCBEI INT.FILETT. A2K M8x45-10.9;37;SCREW HSBH FULL THD A2K M8x45-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107408050-00;VITE TCBEI INT.FILETT. A2K M8x50-10.9;37;SCREW HSBH FULL THD A2K M8x50-10.9;34;;;;;;;;;;;;;;;;;;;;;
5107408060-00;VITE TCBEI INT.FILETT. A2K M8x60-10.9;37;SCREW HSBH FULL THD A2K M8x60-10.9;34;;;;;;;;;;;;;;;;;;;;;
5120706060-00;VITE TCBEI-CLS AUTOFILETT. A2K 6x60;35;SCREW HSBH-CONCRETE SELF THD A2K 6x60;37;;;;;;;;;;;;;;;;;;;;;
5107310016-00;VITE TCEI GAMBO RETT. f9 M10-D12x16-12.9;40;SCREW HSCH RECT. TANG f9 M10-D12x16-12.9;40;;;;;;;;;;;;;;;;;;;;;
5107310020-00;VITE TCEI GAMBO RETT. f9 M10-D12x20-12.9;40;SCREW HSCH RECT. TANG f9 M10-D12x20-12.9;40;;;;;;;;;;;;;;;;;;;;;
5130312025-00;VITE TCEI GAMBO RETT. f9 M10-D12x25-12.9;40;SCREW HSCH RECT. TANG f9 M10-D12x25-12.9;40;;;;;;;;;;;;;;;;;;;;;
5107310030-00;VITE TCEI GAMBO RETT. f9 M10-D12x30-12.9;40;SCREW HSCH RECT. TANG f9 M10-D12x30-12.9;40;;;;;;;;;;;;;;;;;;;;;
5107310040-00;VITE TCEI GAMBO RETT. f9 M10-D12x40-12.9;40;SCREW HSCH RECT. TANG f9 M10-D12x40-12.9;40;;;;;;;;;;;;;;;;;;;;;
5130312040-00;VITE TCEI GAMBO RETT. f9 M10-D12x40-12.9;40;SCREW HSCH RECT. TANG f9 M10-D12x40-12.9;40;;;;;;;;;;;;;;;;;;;;;
5107310050-00;VITE TCEI GAMBO RETT. f9 M10-D12x50-12.9;40;SCREW HSCH RECT. TANG f9 M10-D12x50-12.9;40;;;;;;;;;;;;;;;;;;;;;
5107310060-00;VITE TCEI GAMBO RETT. f9 M10-D12x60-12.9;40;SCREW HSCH RECT. TANG f9 M10-D12x60-12.9;40;;;;;;;;;;;;;;;;;;;;;
5107310080-00;VITE TCEI GAMBO RETT. f9 M10-D12x80-12.9;40;SCREW HSCH RECT. TANG f9 M10-D12x80-12.9;40;;;;;;;;;;;;;;;;;;;;;
5107312030-00;VITE TCEI GAMBO RETT. f9 M12-D16x30-12.9;40;SCREW HSCH RECT. TANG f9 M12-D16x30-12.9;40;;;;;;;;;;;;;;;;;;;;;
5130316030-00;VITE TCEI GAMBO RETT. f9 M12-D16x30-12.9;40;SCREW HSCH RECT. TANG f9 M12-D16x30-12.9;40;;;;;;;;;;;;;;;;;;;;;
5107312040-00;VITE TCEI GAMBO RETT. f9 M12-D16x40-12.9;40;SCREW HSCH RECT. TANG f9 M12-D16x40-12.9;40;;;;;;;;;;;;;;;;;;;;;
5107312060-00;VITE TCEI GAMBO RETT. f9 M12-D16x60-12.9;40;SCREW HSCH RECT. TANG f9 M12-D16x60-12.9;40;;;;;;;;;;;;;;;;;;;;;
5107312080-00;VITE TCEI GAMBO RETT. f9 M12-D16x80-12.9;40;SCREW HSCH RECT. TANG f9 M12-D16x80-12.9;40;;;;;;;;;;;;;;;;;;;;;
5107312090-00;VITE TCEI GAMBO RETT. f9 M12-D16x90-12.9;40;SCREW HSCH RECT. TANG f9 M12-D16x90-12.9;40;;;;;;;;;;;;;;;;;;;;;
5107316030-00;VITE TCEI GAMBO RETT. f9 M12-D20x30-12.9;40;SCREW HSCH RECT. TANG f9 M12-D20x30-12.9;40;;;;;;;;;;;;;;;;;;;;;
5107316040-00;VITE TCEI GAMBO RETT. f9 M12-D20x40-12.9;40;SCREW HSCH RECT. TANG f9 M12-D20x40-12.9;40;;;;;;;;;;;;;;;;;;;;;
5107316050-00;VITE TCEI GAMBO RETT. f9 M12-D20x50-12.9;40;SCREW HSCH RECT. TANG f9 M12-D20x50-12.9;40;;;;;;;;;;;;;;;;;;;;;
5107316060-00;VITE TCEI GAMBO RETT. f9 M12-D20x60-12.9;40;SCREW HSCH RECT. TANG f9 M12-D20x60-12.9;40;;;;;;;;;;;;;;;;;;;;;
5107316080-00;VITE TCEI GAMBO RETT. f9 M12-D20x80-12.9;40;SCREW HSCH RECT. TANG f9 M12-D20x80-12.9;40;;;;;;;;;;;;;;;;;;;;;
5107316090-00;VITE TCEI GAMBO RETT. f9 M12-D20x90-12.9;40;SCREW HSCH RECT. TANG f9 M12-D20x90-12.9;40;;;;;;;;;;;;;;;;;;;;;
5130312120-00;VITE TCEI GAMBO RETT. f9 M12x120-12.9;37;SCREW HSCH RECT. TANG f9 M12x120-12.9;37;;;;;;;;;;;;;;;;;;;;;
5130316040-00;VITE TCEI GAMBO RETT. f9 M16-D16x40-12.9;40;SCREW HSCH RECT. TANG f9 M16-D16x40-12.9;40;;;;;;;;;;;;;;;;;;;;;
5107305010-00;VITE TCEI GAMBO RETT. f9 M5-D6x10-12.9;38;SCREW HSCH RECT. TANG f9 M5-D6x10-12.9;38;;;;;;;;;;;;;;;;;;;;;
5107305016-00;VITE TCEI GAMBO RETT. f9 M5-D6x16-12.9;38;SCREW HSCH RECT. TANG f9 M5-D6x16-12.9;38;;;;;;;;;;;;;;;;;;;;;
5107305020-00;VITE TCEI GAMBO RETT. f9 M5-D6x20-12.9;38;SCREW HSCH RECT. TANG f9 M5-D6x20-12.9;38;;;;;;;;;;;;;;;;;;;;;
5107305025-00;VITE TCEI GAMBO RETT. f9 M5-D6x25-12.9;38;SCREW HSCH RECT. TANG f9 M5-D6x25-12.9;38;;;;;;;;;;;;;;;;;;;;;
5107305030-00;VITE TCEI GAMBO RETT. f9 M5-D6x30-12.9;38;SCREW HSCH RECT. TANG f9 M5-D6x30-12.9;38;;;;;;;;;;;;;;;;;;;;;
5107305040-00;VITE TCEI GAMBO RETT. f9 M5-D6x40-12.9;38;SCREW HSCH RECT. TANG f9 M5-D6x40-12.9;38;;;;;;;;;;;;;;;;;;;;;
5107306010-00;VITE TCEI GAMBO RETT. f9 M6-D8x10-12.9;38;SCREW HSCH RECT. TANG f9 M6-D8x10-12.9;38;;;;;;;;;;;;;;;;;;;;;
5107306012-00;VITE TCEI GAMBO RETT. f9 M6-D8x12-12.9;38;SCREW HSCH RECT. TANG f9 M6-D8x12-12.9;38;;;;;;;;;;;;;;;;;;;;;
5107306015-00;VITE TCEI GAMBO RETT. f9 M6-D8x16-12.9;38;SCREW HSCH RECT. TANG f9 M6-D8x16-12.9;38;;;;;;;;;;;;;;;;;;;;;
5107306020-00;VITE TCEI GAMBO RETT. f9 M6-D8x20-12.9;38;SCREW HSCH RECT. TANG f9 M6-D8x20-12.9;38;;;;;;;;;;;;;;;;;;;;;
5130300820-00;VITE TCEI GAMBO RETT. f9 M6-D8x20-12.9;38;SCREW HSCH RECT. TANG f9 M6-D8x20-12.9;38;;;;;;;;;;;;;;;;;;;;;
5107306025-00;VITE TCEI GAMBO RETT. f9 M6-D8x25-12.9;38;SCREW HSCH RECT. TANG f9 M6-D8x25-12.9;38;;;;;;;;;;;;;;;;;;;;;
5107306030-00;VITE TCEI GAMBO RETT. f9 M6-D8x30-12.9;38;SCREW HSCH RECT. TANG f9 M6-D8x30-12.9;38;;;;;;;;;;;;;;;;;;;;;
5107306040-00;VITE TCEI GAMBO RETT. f9 M6-D8x40-12.9;38;SCREW HSCH RECT. TANG f9 M6-D8x40-12.9;38;;;;;;;;;;;;;;;;;;;;;
5107301016-00;VITE TCEI GAMBO RETT. f9 M8-D10x16-12.9;39;SCREW HSCH RECT. TANG f9 M8-D10x16-12.9;39;;;;;;;;;;;;;;;;;;;;;
5107308015-00;VITE TCEI GAMBO RETT. f9 M8-D10x16-12.9;39;SCREW HSCH RECT. TANG f9 M8-D10x16-12.9;39;;;;;;;;;;;;;;;;;;;;;
5107301020-00;VITE TCEI GAMBO RETT. f9 M8-D10x20-12.9;39;SCREW HSCH RECT. TANG f9 M8-D10x20-12.9;39;;;;;;;;;;;;;;;;;;;;;
5107308025-00;VITE TCEI GAMBO RETT. f9 M8-D10x25-12.9;39;SCREW HSCH RECT. TANG f9 M8-D10x25-12.9;39;;;;;;;;;;;;;;;;;;;;;
5130310025-00;VITE TCEI GAMBO RETT. f9 M8-D10x25-12.9;39;SCREW HSCH RECT. TANG f9 M8-D10x25-12.9;39;;;;;;;;;;;;;;;;;;;;;
5107308030-00;VITE TCEI GAMBO RETT. f9 M8-D10x30-12.9;39;SCREW HSCH RECT. TANG f9 M8-D10x30-12.9;39;;;;;;;;;;;;;;;;;;;;;
5107308060-00;VITE TCEI GAMBO RETT. f9 M8-D10x60-12.9;39;SCREW HSCH RECT. TANG f9 M8-D10x60-12.9;39;;;;;;;;;;;;;;;;;;;;;
5107308008-00;VITE TCEI GAMBO RETT. f9 M8-D10x8-12.9;38;SCREW HSCH RECT. TANG f9 M8-D10x8-12.9;38;;;;;;;;;;;;;;;;;;;;;
5130308012-00;VITE TCEI GAMBO RETT. f9 M8-D20x80-12.9;39;SCREW HSCH RECT. TANG f9 M8-D20x80-12.9;39;;;;;;;;;;;;;;;;;;;;;
5107310100-00;VITE TCEI GAMBO RETT.f9 M10-D12x100-12.9;40;SCREW HSCH RECT. TANGf9 M10-D12x100-12.9;40;;;;;;;;;;;;;;;;;;;;;
5100305051-00;VITE TCEI INT.FILETT. A2K M5x50-8.8;35;SCREW HSCH FULL THD A2K M5x50-8.8;33;;;;;;;;;;;;;;;;;;;;;
5100306051-00;VITE TCEI INT.FILETT. A2K M6x50-8.8;35;SCREW HSCH FULL THD A2K M6x50-8.8;33;;;;;;;;;;;;;;;;;;;;;
5100303010-00;VITE TCEI M3x10 SOSTIT. DA 5100803010-00;40;SCREW HSCH M3x10 REPL. 5100803010-00;36;;;;;;;;;;;;;;;;;;;;;
5100303015-00;VITE TCEI M3x16 SOSTIT. DA 5100803015-00;40;SCREW HSCH M3x16 REPL. 5100803015-00;36;;;;;;;;;;;;;;;;;;;;;
5100510030-00;VITE TCEI PARZ.FILET.A2K M10x1,25x30-8.8;40;SCREW HSCH.PART. THD A2K M10x1,25x30-8.8;40;;;;;;;;;;;;;;;;;;;;;
5100410100-00;VITE TCEI PARZ.FILETT. A2 M10x100-70;36;SCREW HSCH PART. THD A2 M10x100-70;34;;;;;;;;;;;;;;;;;;;;;
5100410016-00;VITE TCEI PARZ.FILETT. A2 M10x16-70;35;SCREW HSCH PART. THD A2 M10x16-70;33;;;;;;;;;;;;;;;;;;;;;
5100410020-00;VITE TCEI PARZ.FILETT. A2 M10x20-70;35;SCREW HSCH PART. THD A2 M10x20-70;33;;;;;;;;;;;;;;;;;;;;;
5100410025-00;VITE TCEI PARZ.FILETT. A2 M10x25-70;35;SCREW HSCH PART. THD A2 M10x25-70;33;;;;;;;;;;;;;;;;;;;;;
5100410030-00;VITE TCEI PARZ.FILETT. A2 M10x30-70;35;SCREW HSCH PART. THD A2 M10x30-70;33;;;;;;;;;;;;;;;;;;;;;
5100410035-00;VITE TCEI PARZ.FILETT. A2 M10x35-70;35;SCREW HSCH PART. THD A2 M10x35-70;33;;;;;;;;;;;;;;;;;;;;;
5100410040-00;VITE TCEI PARZ.FILETT. A2 M10x40-70;35;SCREW HSCH PART. THD A2 M10x40-70;33;;;;;;;;;;;;;;;;;;;;;
5100410055-00;VITE TCEI PARZ.FILETT. A2 M10x55-70;35;SCREW HSCH PART. THD A2 M10x55-70;33;;;;;;;;;;;;;;;;;;;;;
5100410090-00;VITE TCEI PARZ.FILETT. A2 M10x90-70;35;SCREW HSCH PART. THD A2 M10x90-70;33;;;;;;;;;;;;;;;;;;;;;
5100412035-00;VITE TCEI PARZ.FILETT. A2 M12x35-70;35;SCREW HSCH PART. THD A2 M12x35-70;33;;;;;;;;;;;;;;;;;;;;;
5100414060-00;VITE TCEI PARZ.FILETT. A2 M14x60-70;35;SCREW HSCH PART. THD A2 M14x60-70;33;;;;;;;;;;;;;;;;;;;;;
5100416030-00;VITE TCEI PARZ.FILETT. A2 M16x30-70;35;SCREW HSCH PART. THD A2 M16x30-70;33;;;;;;;;;;;;;;;;;;;;;
5100416080-00;VITE TCEI PARZ.FILETT. A2 M16x80-70;35;SCREW HSCH PART. THD A2 M16x80-70;33;;;;;;;;;;;;;;;;;;;;;
5100402512-00;VITE TCEI PARZ.FILETT. A2 M2,5X12;33;SCREW HSCH PART. THD A2 M2,5X12;31;;;;;;;;;;;;;;;;;;;;;
5100402008-00;VITE TCEI PARZ.FILETT. A2 M2x8-70;33;SCREW HSCH PART. THD A2 M2x8-70;31;;;;;;;;;;;;;;;;;;;;;
5100403012-00;VITE TCEI PARZ.FILETT. A2 M3x12-70;34;SCREW HSCH PART. THD A2 M3x12-70;32;;;;;;;;;;;;;;;;;;;;;
5100403015-00;VITE TCEI PARZ.FILETT. A2 M3x16-70;34;SCREW HSCH PART. THD A2 M3x16-70;32;;;;;;;;;;;;;;;;;;;;;
5100403020-00;VITE TCEI PARZ.FILETT. A2 M3x20-70;34;SCREW HSCH PART. THD A2 M3x20-70;32;;;;;;;;;;;;;;;;;;;;;
5100403025-00;VITE TCEI PARZ.FILETT. A2 M3x25-70;34;SCREW HSCH PART. THD A2 M3x25-70;32;;;;;;;;;;;;;;;;;;;;;
5100403008-00;VITE TCEI PARZ.FILETT. A2 M3x8-70;33;SCREW HSCH PART. THD A2 M3x8-70;31;;;;;;;;;;;;;;;;;;;;;
5100404010-00;VITE TCEI PARZ.FILETT. A2 M4x10-70;34;SCREW HSCH PART. THD A2 M4x10-70;32;;;;;;;;;;;;;;;;;;;;;
5100404012-00;VITE TCEI PARZ.FILETT. A2 M4x12-70;34;SCREW HSCH PART. THD A2 M4x12-70;32;;;;;;;;;;;;;;;;;;;;;
5100404015-00;VITE TCEI PARZ.FILETT. A2 M4x16-70;34;SCREW HSCH PART. THD A2 M4x16-70;32;;;;;;;;;;;;;;;;;;;;;
5100404020-00;VITE TCEI PARZ.FILETT. A2 M4x20-70;34;SCREW HSCH PART. THD A2 M4x20-70;32;;;;;;;;;;;;;;;;;;;;;
5100404025-00;VITE TCEI PARZ.FILETT. A2 M4x25-70;34;SCREW HSCH PART. THD A2 M4x25-70;32;;;;;;;;;;;;;;;;;;;;;
5100404035-00;VITE TCEI PARZ.FILETT. A2 M4x35-70;34;SCREW HSCH PART. THD A2 M4x35-70;32;;;;;;;;;;;;;;;;;;;;;
5100405010-00;VITE TCEI PARZ.FILETT. A2 M5x10-70;34;SCREW HSCH PART. THD A2 M5x10-70;32;;;;;;;;;;;;;;;;;;;;;
5100405012-00;VITE TCEI PARZ.FILETT. A2 M5x12-70;34;SCREW HSCH PART. THD A2 M5x12-70;32;;;;;;;;;;;;;;;;;;;;;
5100405016-00;VITE TCEI PARZ.FILETT. A2 M5x16-70;34;SCREW HSCH PART. THD A2 M5x16-70;32;;;;;;;;;;;;;;;;;;;;;
5100405020-00;VITE TCEI PARZ.FILETT. A2 M5x20-70;34;SCREW HSCH PART. THD A2 M5x20-70;32;;;;;;;;;;;;;;;;;;;;;
5100405025-00;VITE TCEI PARZ.FILETT. A2 M5x25-70;34;SCREW HSCH PART. THD A2 M5x25-70;32;;;;;;;;;;;;;;;;;;;;;
5100405030-00;VITE TCEI PARZ.FILETT. A2 M5x30-70;34;SCREW HSCH PART. THD A2 M5x30-70;32;;;;;;;;;;;;;;;;;;;;;
5100405040-00;VITE TCEI PARZ.FILETT. A2 M5x40-70;34;SCREW HSCH PART. THD A2 M5x40-70;32;;;;;;;;;;;;;;;;;;;;;
5100406010-00;VITE TCEI PARZ.FILETT. A2 M6x10-70;34;SCREW HSCH PART. THD A2 M6x10-70;32;;;;;;;;;;;;;;;;;;;;;
5100406015-00;VITE TCEI PARZ.FILETT. A2 M6x16-70;34;SCREW HSCH PART. THD A2 M6x16-70;32;;;;;;;;;;;;;;;;;;;;;
5100406020-00;VITE TCEI PARZ.FILETT. A2 M6x20-70;34;SCREW HSCH PART. THD A2 M6x20-70;32;;;;;;;;;;;;;;;;;;;;;
5100406025-00;VITE TCEI PARZ.FILETT. A2 M6x25-70;34;SCREW HSCH PART. THD A2 M6x25-70;32;;;;;;;;;;;;;;;;;;;;;
5100406035-00;VITE TCEI PARZ.FILETT. A2 M6x35-70;34;SCREW HSCH PART. THD A2 M6x35-70;32;;;;;;;;;;;;;;;;;;;;;
5100406045-00;VITE TCEI PARZ.FILETT. A2 M6x45-70;34;SCREW HSCH PART. THD A2 M6x45-70;32;;;;;;;;;;;;;;;;;;;;;
5100406055-00;VITE TCEI PARZ.FILETT. A2 M6x55-70;34;SCREW HSCH PART. THD A2 M6x55-70;32;;;;;;;;;;;;;;;;;;;;;
5100406060-00;VITE TCEI PARZ.FILETT. A2 M6x60-70;34;SCREW HSCH PART. THD A2 M6x60-70;32;;;;;;;;;;;;;;;;;;;;;
5100408010-00;VITE TCEI PARZ.FILETT. A2 M8x10-70;34;SCREW HSCH PART. THD A2 M8x10-70;32;;;;;;;;;;;;;;;;;;;;;
5100408100-00;VITE TCEI PARZ.FILETT. A2 M8x100-70;35;SCREW HSCH PART. THD A2 M8x100-70;33;;;;;;;;;;;;;;;;;;;;;
5100408016-00;VITE TCEI PARZ.FILETT. A2 M8x16-70;34;SCREW HSCH PART. THD A2 M8x16-70;32;;;;;;;;;;;;;;;;;;;;;
5100408020-00;VITE TCEI PARZ.FILETT. A2 M8x20-70;34;SCREW HSCH PART. THD A2 M8x20-70;32;;;;;;;;;;;;;;;;;;;;;
5100408025-00;VITE TCEI PARZ.FILETT. A2 M8x25-70;34;SCREW HSCH PART. THD A2 M8x25-70;32;;;;;;;;;;;;;;;;;;;;;
5100408030-00;VITE TCEI PARZ.FILETT. A2 M8x30-70;34;SCREW HSCH PART. THD A2 M8x30-70;32;;;;;;;;;;;;;;;;;;;;;
5100408035-00;VITE TCEI PARZ.FILETT. A2 M8x35-70;34;SCREW HSCH PART. THD A2 M8x35-70;32;;;;;;;;;;;;;;;;;;;;;
5100408040-00;VITE TCEI PARZ.FILETT. A2 M8x40-70;34;SCREW HSCH PART. THD A2 M8x40-70;32;;;;;;;;;;;;;;;;;;;;;
5100408045-00;VITE TCEI PARZ.FILETT. A2 M8x45-70;34;SCREW HSCH PART. THD A2 M8x45-70;32;;;;;;;;;;;;;;;;;;;;;
5100408060-00;VITE TCEI PARZ.FILETT. A2 M8x60-70;34;SCREW HSCH PART. THD A2 M8x60-70;32;;;;;;;;;;;;;;;;;;;;;
5100408065-00;VITE TCEI PARZ.FILETT. A2 M8x65-70;34;SCREW HSCH PART. THD A2 M8x65-70;32;;;;;;;;;;;;;;;;;;;;;
5100408070-00;VITE TCEI PARZ.FILETT. A2 M8x70-70;34;SCREW HSCH PART. THD A2 M8x70-70;32;;;;;;;;;;;;;;;;;;;;;
5100408075-00;VITE TCEI PARZ.FILETT. A2 M8x75-70;34;SCREW HSCH PART. THD A2 M8x75-70;32;;;;;;;;;;;;;;;;;;;;;
5100408080-00;VITE TCEI PARZ.FILETT. A2 M8x80-70;34;SCREW HSCH PART. THD A2 M8x80-70;32;;;;;;;;;;;;;;;;;;;;;
5100408090-00;VITE TCEI PARZ.FILETT. A2 M8x90-70;34;SCREW HSCH PART. THD A2 M8x90-70;32;;;;;;;;;;;;;;;;;;;;;
5100310100-00;VITE TCEI PARZ.FILETT. A2K M10x100-8.8;38;SCREW HSCH PART. THD A2K M10x100-8.8;36;;;;;;;;;;;;;;;;;;;;;
5100310110-00;VITE TCEI PARZ.FILETT. A2K M10x110-8.8;38;SCREW HSCH PART. THD A2K M10x110-8.8;36;;;;;;;;;;;;;;;;;;;;;
5100310120-00;VITE TCEI PARZ.FILETT. A2K M10x120-8.8;38;SCREW HSCH PART. THD A2K M10x120-8.8;36;;;;;;;;;;;;;;;;;;;;;
5100310130-00;VITE TCEI PARZ.FILETT. A2K M10x130-8.8;38;SCREW HSCH PART. THD A2K M10x130-8.8;36;;;;;;;;;;;;;;;;;;;;;
5100310150-00;VITE TCEI PARZ.FILETT. A2K M10x150-8.8;38;SCREW HSCH PART. THD A2K M10x150-8.8;36;;;;;;;;;;;;;;;;;;;;;
5100310015-00;VITE TCEI PARZ.FILETT. A2K M10x16-8.8;37;SCREW HSCH PART. THD A2K M10x16-8.8;35;;;;;;;;;;;;;;;;;;;;;
